,PubchemFP10,PubchemFP18,PubchemFP37,PubchemFP80,PubchemFP241,PubchemFP244,PubchemFP257,PubchemFP335,PubchemFP344,PubchemFP346,PubchemFP352,PubchemFP380,PubchemFP383,PubchemFP405,PubchemFP411,PubchemFP440,PubchemFP452,PubchemFP548,PubchemFP552,PubchemFP553,PubchemFP574,PubchemFP636,PubchemFP637,PubchemFP659,PubchemFP666,PubchemFP672,PubchemFP678,PubchemFP680,PubchemFP694,PubchemFP763
199,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,3.0983866769659336,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,2.139847510553276,1.689540012709215,-0.42163702135578385,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
150,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,2.5634797778466227,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,1.537881453519537,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
1,0.4522670168666453,0.4370483222197015,3.6239941133138354,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,3.0983866769659336,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,2.139847510553276,1.689540012709215,-0.42163702135578385,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,-0.39808283730298044,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
131,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,3.187145233095301,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
45,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,3.187145233095301,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
84,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
195,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,3.0983866769659336,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,-0.7707041990322973,8.34665601703261,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,2.139847510553276,1.689540012709215,-0.42163702135578385,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
183,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,2.5634797778466227,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,2.371708245126284,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,2.512039973325704,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
88,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,1.689540012709215,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
3,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,5.41162769282166,-0.06884283908215144
167,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,1.689540012709215,2.371708245126284,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,2.512039973325704,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
129,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,3.0983866769659336,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,4.494441010848846,-0.6946347835499476,-0.7246929391922539,2.139847510553276,1.689540012709215,-0.42163702135578385,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
197,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,2.5634797778466227,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
159,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,2.371708245126284,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,3.187145233095301,2.1747941810042,2.512039973325704,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
89,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
211,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,2.371708245126284,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,2.512039973325704,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
156,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,1.689540012709215,2.371708245126284,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,2.512039973325704,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
136,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
178,-2.2110831935702664,-2.2880765104443204,3.6239941133138354,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,-2.4163422103293555,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
172,-2.2110831935702664,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,-2.4163422103293555,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,4.494441010848846,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
151,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,2.139847510553276,1.689540012709215,2.371708245126284,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,2.512039973325704,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
118,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
61,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
143,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,2.371708245126284,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,2.1747941810042,-0.39808283730298044,1.537881453519537,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
62,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,2.371708245126284,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,2.512039973325704,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
132,-2.2110831935702664,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,-2.4163422103293555,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
6,-2.2110831935702664,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
117,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
19,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,2.139847510553276,1.689540012709215,2.371708245126284,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,2.512039973325704,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
152,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,2.5634797778466227,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,2.139847510553276,1.689540012709215,2.371708245126284,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,2.512039973325704,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
196,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,2.371708245126284,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,2.512039973325704,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
82,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,2.5634797778466227,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
119,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,3.187145233095301,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
85,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,2.139847510553276,1.689540012709215,-0.42163702135578385,2.139847510553276,-0.17066403719657228,1.0190493307301363,3.187145233095301,-0.459813626840888,-0.39808283730298044,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
37,-2.2110831935702664,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,-2.4163422103293555,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
66,-2.2110831935702664,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,-2.4163422103293555,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
170,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
103,0.4522670168666453,-2.2880765104443204,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,1.689540012709215,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,1.537881453519537,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
154,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,3.0983866769659336,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,4.494441010848846,-0.6946347835499476,-0.7246929391922539,2.139847510553276,1.689540012709215,-0.42163702135578385,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
190,-2.2110831935702664,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,-2.4163422103293555,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
32,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,1.689540012709215,2.371708245126284,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,2.512039973325704,1.537881453519537,-0.8100925873009827,5.41162769282166,-0.06884283908215144
56,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,1.4396054209803264,1.3798947746263466,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
43,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
69,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,1.2975146641936144,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
58,0.4522670168666453,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
113,-2.2110831935702664,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,-2.4163422103293555,-1.0,-1.6294699794083665,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,4.494441010848846,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
10,0.4522670168666453,0.4370483222197015,3.6239941133138354,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,3.0983866769659336,-0.3900947488027469,0.41384866585751395,-1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,1.2717247935843996,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,2.139847510553276,1.689540012709215,-0.42163702135578385,2.139847510553276,-0.17066403719657228,1.0190493307301363,-0.3137604115482421,2.1747941810042,-0.39808283730298044,1.537881453519537,1.2344267996967353,-0.18478728707195913,-0.06884283908215144
40,-2.2110831935702664,0.4370483222197015,-0.2759386380695814,-0.17066403719657228,-0.06884283908215143,-0.06884283908215143,-0.32274861218395146,-0.3900947488027469,0.41384866585751395,1.0,0.6136964857512032,-0.7707041990322973,-0.11980845957463077,-0.7863336509949341,-0.2224970797449924,-0.6946347835499476,-0.7246929391922539,-0.46732301954611777,-0.591877074515967,-0.42163702135578385,-0.46732301954611777,-0.17066403719657228,-0.9813067629253164,-0.3137604115482421,-0.459813626840888,-0.39808283730298044,-0.650245178333764,-0.8100925873009827,-0.18478728707195913,-0.06884283908215144
